Pt-162,TRUE,1042.051516,456.0578815,150.8503299,1169.785203,694.3012661,70
Pt-163,TRUE,1046.235308,495.3454464,148.9510453,1172.393,745.1090869,71
Pt-164,TRUE,995.0109235,462.9230344,198.6569978,1117.531892,704.4322903,125
Pt-165,TRUE,995.9148912,495.1847035,215.8218358,1122.368398,748.5502817,147
Pt-166,TRUE,997.4665942,462.8199092,211.2909985,1110.865468,706.6483189,147
Pt-167,TRUE,1194.312086,406.5336667,196.3545035,1318.466862,654.5797659,206
Pt-168,FALSE,1192.057782,447.0298376,198.2119119,1317.126043,698.4165689,206
Pt-169,TRUE,1283.943358,427.2740115,143.4554902,1426.642288,660.731187,176
Pt-170,TRUE,1289.255141,410.0873156,150.5317738,1431.854253,642.1186927,191
Pt-171,TRUE,1299.818458,378.5518016,183.717823,1437.953448,602.7175276,240
Pt-172,TRUE,1300.007483,545.3897526,224.7563472,1430.455391,816.1374712,271
Pt-173,TRUE,922.6758643,698.6855616,128.5957211,1068.020623,1027.155129,25
Pt-174,TRUE,955.3175173,696.7397449,124.9193571,1091.468753,1028.88024,25
Pt-175,TRUE,1148.497774,624.1700752,94.05941886,1280.296936,899.723078,34
Pt-176,TRUE,1067.082023,643.2673624,117.3185453,1200.429041,938.205556,41
Pt-177,TRUE,1089.334269,647.209428,120.6258054,1230.905999,937.068237,50
Pt-178,TRUE,1090.735781,635.1343102,102.0819928,1219.684767,922.73761,25
Pt-179,TRUE,1129.490106,614.371558,151.5985457,1265.546308,891.603005,96
Pt-180,TRUE,1189.107651,513.8151904,259.1213893,1303.373728,780.8305636,276
Pt-181,TRUE,1202.634152,557.2630875,253.6749914,1315.963856,834.430463,273
Pt-182,TRUE,1249.522387,338.8887524,100.7876722,1393.55771,541.1374282,109
Pt-183,TRUE,1041.488636,352.6971504,185.2525326,1166.257207,563.4725628,131
Pt-184,TRUE,1054.024351,350.2020415,170.3333923,1175.823048,562.9829862,111
Pt-185,TRUE,978.8437688,249.3673427,209.5680421,1115.111192,430.0441312,154
Pt-186,FALSE,856.8522461,340.0906805,226.8327129,985.480456,549.0501926,120
Pt-187,TRUE,821.9814326,205.0441443,358.9545219,904.241189,397.2949919,317
Pt-188,TRUE,779.0912598,157.4253772,278.7425071,874.1814326,347.8426546,201
Pt-189,TRUE,645.7685293,252.2755207,271.8484377,727.2750171,459.8989475,154
Pt-190,TRUE,645.3641834,266.6579468,278.3189399,726.5440386,476.8577694,157
Pt-191,TRUE,623.7464435,271.6526306,263.9520542,708.6920406,484.1874087,137
Pt-192,TRUE,657.0617491,338.5580865,351.0478603,721.9619344,565.2855382,249
Pt-193,TRUE,644.4626039,335.8078254,352.0928643,711.938744,559.8755286,244
Pt-194,TRUE,610.9147983,369.0524351,331.1463508,685.0506822,590.0492315,216
Pt-195,TRUE,658.1845401,338.9116188,344.1124293,729.5599314,561.6559974,238
Pt-196,TRUE,643.2328868,353.8812719,348.3885256,714.8543568,580.9913977,238
Pt-197,TRUE,1134.62624,635.1850007,143.2667178,1272.855753,926.714435,95
Pt-198,TRUE,911.9719123,265.0187737,261.2811059,1030.404848,454.4108518,202
Pt-199,TRUE,980.5042691,242.9168649,138.2484844,1118.33526,412.4740237,54
Pt-200,TRUE,1010.876148,324.0348366,306.8100916,1120.624982,521.8649193,302
Pt-201,TRUE,1014.573829,357.0679173,305.5124766,1119.287806,557.6509176,302
Pt-202,TRUE,1011.380215,360.7015458,294.7981077,1117.443189,568.5136099,289
Pt-203,TRUE,968.4876114,342.475008,303.7066689,1077.465376,546.6889775,289
Pt-204,TRUE,1060.898697,374.2161182,276.7067504,1166.32013,595.4079218,270
Pt-205,FALSE,920.8850629,698.3275506,237.5365844,1065.008277,1020.82474,165
Pt-206,TRUE,957.5200216,685.0910423,220.6815644,1095.810484,1002.292002,153
Pt-207,TRUE,959.5135684,701.8928968,234.4936801,1093.356052,1028.791303,173
Pt-208,TRUE,1096.916077,547.0396247,232.008989,1213.302333,816.5628385,205
Pt-209,TRUE,77.37234896,545.7379821,488.9439447,56.8375866,806.3939121,268
Pt-210,TRUE,682.4605413,703.0865982,331.5216592,760.8410982,1010.629485,218
Pt-211,TRUE,724.7222744,653.3412476,332.617229,812.2127955,957.396709,225
Pt-212,TRUE,720.1661965,598.532699,324.6106586,810.7405886,889.493797,214
Pt-213,TRUE,670.5903197,600.7969659,303.7839107,756.2606379,884.315365,168
Pt-214,TRUE,665.4162303,625.6318649,307.9766315,749.3395688,921.374277,175
Pt-215,TRUE,567.2641477,653.6631065,255.5627958,639.4964352,946.436194,96
Pt-216,TRUE,583.9919195,655.5689657,284.4942787,656.1759283,955.124157,154
Pt-217,TRUE,589.9472658,606.602435,245.7823209,684.9051557,895.409485,87
Pt-218,TRUE,585.6831333,337.9799903,277.4451857,666.1873781,562.5766245,141
Pt-219,TRUE,570.2682879,349.8357482,229.8784092,662.3851216,581.10272,87
Pt-220,TRUE,564.852721,349.1131688,194.4969508,668.1157011,578.2018765,43
Pt-221,TRUE,604.684933,349.884502,158.6412254,704.205463,571.3788038,1
Pt-222,TRUE,644.9650313,364.8153241,185.8533028,765.6125356,593.5968799,34
Pt-223,TRUE,633.5605179,379.0887678,187.2919849,754.8151744,614.7191884,34
Pt-224,TRUE,700.4217955,346.7218438,173.1605542,824.3545215,571.1364568,21
Pt-225,TRUE,284.75502,427.549406,323.821596,325.9553958,675.8716762,127
Pt-226,TRUE,185.5997387,429.2993938,395.0751205,173.4871198,670.0202331,186
Pt-227,FALSE,190.0485562,444.7596652,389.9992871,173.4174457,694.9030945,186
Pt-228,TRUE,246.8528667,406.2174252,361.8241538,266.113341,649.4560072,158
Pt-229,TRUE,231.4003411,528.059854,368.2655151,238.1061934,798.0934022,163
Pt-230,FALSE,234.0941617,504.4905476,338.7327869,259.1304237,768.0247261,132
Pt-231,TRUE,209.0133606,524.6272927,362.1735842,212.8461056,793.93666,152
Pt-232,TRUE,214.5132844,514.9396171,380.6935428,211.5052688,783.0987251,175
Pt-233,TRUE,427.0101725,430.3078248,266.9267795,503.7514613,678.8949449,94
Pt-234,TRUE,656.7770785,361.3150058,298.7886569,745.5215553,585.0053862,176
Pt-235,TRUE,590.5564787,398.4110977,312.5264846,681.8026887,635.4754298,193
Pt-236,TRUE,573.5364615,356.238213,350.8159722,630.5805542,584.1423121,228
Pt-237,TRUE,568.7809963,375.2850527,314.7263786,641.1408691,604.2355138,184
Pt-238,TRUE,565.2582977,296.6079899,306.178099,617.7557324,515.9190991,179
Pt-239,TRUE,613.2523642,292.7513774,332.1986062,679.8644026,512.1104611,219
Pt-240,TRUE,714.7761117,266.9930767,363.0931751,784.7541729,472.3138896,277
Pt-241,TRUE,823.632133,175.4867889,367.6656867,898.7663095,361.1124523,327
Pt-242,TRUE,785.4115975,221.0135161,385.2329283,849.2839464,412.2552372,333
Pt-243,TRUE,823.0449367,190.7743616,351.5426429,912.360223,379.8594872,306
Pt-244,TRUE,751.0507446,251.8575633,367.665224,823.0754768,454.9918414,296
Pt-245,TRUE,800.3893897,204.601128,402.735701,859.5370774,393.6454857,362
Pt-246,TRUE,789.3260259,209.4705682,329.2520564,886.1276218,395.7809238,264
Pt-247,TRUE,803.8410753,225.5133804,339.9171132,889.1657541,419.3907964,281
Pt-248,TRUE,856.7368693,201.7729641,384.5824818,929.285154,384.8153979,358
Pt-249,TRUE,827.2570779,167.9306742,387.6925123,893.2322809,352.5888358,357
Pt-250,TRUE,831.5284513,172.4288275,407.2771423,889.8009132,357.6169948,383
Pt-251,TRUE,829.9671843,156.1789604,406.628142,885.5524695,338.716224,383
Pt-252,TRUE,880.8960988,343.4609028,298.8620605,991.932446,550.6148216,252
Pt-253,FALSE,1093.914544,323.2225869,95.55744679,1216.827723,532.7165362,14
Pt-254,FALSE,1074.595156,328.7335503,98.61722823,1196.268782,547.7399909,10
Pt-255,TRUE,1078.101202,332.4386075,153.6305942,1205.026875,543.7512855,91
Pt-256,TRUE,1124.465956,612.2393671,203.7701311,1252.81785,896.585182,178
Pt-257,FALSE,1204.503569,615.0234581,108.5620131,1349.656554,903.235927,83
Pt-258,TRUE,1255.710067,610.9344615,85.44560094,1418.114305,905.911915,82
Pt-259,FALSE,1369.698576,551.0960241,100.9438275,1525.16624,827.1887916,146
Pt-260,TRUE,1350.764901,576.7352515,106.124437,1508.086289,862.863129,146
Pt-261,FALSE,1401.853209,540.9147722,66.61945652,1575.00012,809.569514,119
Pt-262,FALSE,1365.389839,564.1630938,86.41262203,1525.410195,847.960555,127
Pt-263,TRUE,1231.587947,620.3026341,98.44350227,1383.135418,915.964558,84
Pt-264,TRUE,1355.866739,610.3439647,143.4832261,1511.978358,909.981054,190
Pt-265,TRUE,1307.899781,595.4491714,181.6412081,1447.295385,896.280511,220
Pt-266,TRUE,1207.075225,627.2578955,178.6766181,1340.889575,925.127702,170
Pt-267,TRUE,1181.406328,657.0639428,194.3172775,1313.684698,955.959492,195
Pt-268,TRUE,1229.017972,612.9075245,223.0099255,1347.467666,908.771753,246
Pt-269,FALSE,1303.968374,368.0222856,117.5292099,1451.514992,585.6203172,161
Pt-270,FALSE,1378.28105,389.4465405,110.7575779,1540.238932,614.8753071,178
Pt-271,FALSE,1315.99517,368.6630082,84.61803075,1472.730475,578.4052207,122
Pt-272,FALSE,1260.805037,390.4978935,194.1013629,1389.351367,621.9598612,227
Pt-273,TRUE,1192.600928,395.6849196,236.7512294,1307.548143,630.7321564,257
Pt-274,TRUE,1210.872617,405.908177,230.530956,1329.766322,638.9472514,257
Pt-275,FALSE,1326.255351,414.4444255,172.1318062,1461.374695,651.8592078,232
Pt-276,TRUE,1357.55236,429.1243558,189.0602805,1503.110924,678.2958178,262
Pt-277,TRUE,1251.886692,429.2883884,220.9027895,1375.571293,674.7283514,260
Pt-278,TRUE,1233.577733,506.5552902,230.2808249,1358.537593,773.2650225,260
Pt-279,TRUE,1243.778829,563.5153237,230.2936418,1361.732739,848.047662,260
Pt-280,TRUE,1295.857887,533.0757178,195.4442207,1430.813912,808.3823572,234
Pt-281,TRUE,1255.064528,569.2594666,183.3480964,1389.699084,852.644661,197
Pt-282,TRUE,1293.277749,537.2546436,172.4127141,1433.909415,807.6947967,200
Pt-283,FALSE,1252.536304,558.8893668,192.5090776,1386.662472,839.545482,211
Pt-284,FALSE,1334.999329,561.1875338,151.3937003,1484.901004,842.488887,188
Pt-285,FALSE,1323.408163,570.9900511,157.2082829,1472.050579,856.300304,188
Pt-286,TRUE,1380.806222,522.1756598,149.2912702,1534.710361,790.4225751,212
Pt-287,TRUE,763.8301987,687.1069965,377.917936,841.2564041,997.048134,300
Pt-288,TRUE,832.9076256,715.4988946,359.2486071,926.653487,1046.854462,300
Pt-289,TRUE,790.7028346,711.0568429,390.2910154,866.5577943,1031.053583,326
Pt-290,TRUE,777.2062102,775.1610708,314.7106071,873.8176786,1102.793986,225
Pt-291,TRUE,726.2491156,788.5335766,343.9872354,807.8973558,1119.128055,249
Pt-292,TRUE,1110.783191,309.1743778,139.0405419,1238.701439,514.4177564,87
Pt-293,TRUE,1149.997125,307.0599877,129.6979906,1276.429368,514.519141,90
Pt-294,TRUE,1167.696784,287.1786551,121.8373679,1304.806178,489.1431367,95
Pt-295,FALSE,1170.022344,330.3870624,83.68719238,1298.381726,533.0988225,42
Pt-296,FALSE,1156.302601,349.4746876,81.05311869,1282.773244,567.789278,27
Pt-297,TRUE,1117.241942,340.1761869,141.7999422,1241.655203,557.9477612,82
Pt-298,FALSE,1123.196132,333.3572842,121.9626258,1246.698169,550.8630167,59
Pt-299,TRUE,1273.125534,302.7757978,158.4063076,1435.921347,501.7701419,199
Pt-300,TRUE,1314.798698,322.4456605,174.8686105,1453.184744,530.066937,237
Pt-301,FALSE,1356.569978,348.2626792,88.73795673,1520.067786,558.2503741,144
Pt-302,FALSE,1404.593282,399.8651403,94.18139557,1571.065228,625.2225885,165
Pt-303,FALSE,1364.642788,355.7036743,121.0155523,1527.001504,571.1434438,186
Pt-304,TRUE,1235.802756,287.650715,125.8328692,1394.459163,488.266433,138
Pt-305,TRUE,1198.033527,318.9548959,179.6798331,1325.231871,528.3415027,185
Pt-306,TRUE,1173.54299,285.0684265,150.704737,1301.766785,488.7534583,138
Pt-307,TRUE,1218.119176,343.663812,171.9072963,1352.339225,555.4836939,185
Pt-308,TRUE,1241.764512,337.8890896,158.9903018,1374.86429,545.8701716,178
Pt-309,TRUE,1233.224807,342.9188329,183.8597713,1364.459116,560.327509,205
Pt-310,TRUE,1233.374744,322.5922684,211.9637806,1362.621983,530.5425513,239
Pt-311,TRUE,1221.270013,321.4438878,186.5349564,1350.17315,532.3926632,205
Pt-312,TRUE,1202.1446,335.257414,157.8433781,1327.849874,542.751667,152
Pt-313,TRUE,1184.653124,323.9954718,190.0538364,1309.264988,538.1558527,192
Pt-314,TRUE,1203.374303,353.6250286,107.1967031,1344.317783,567.3046162,85
Pt-315,TRUE,1003.688648,683.1307992,170.2109537,1154.430028,998.448432,104
Pt-316,TRUE,948.1683654,662.9634345,227.0886988,1081.279379,972.743196,157
Pt-317,TRUE,949.1675822,663.7032593,231.9470979,1080.01962,967.71281,164
Pt-318,TRUE,763.5222405,817.7821095,324.2431792,845.8028852,1149.318892,237
Pt-319,TRUE,774.2877016,792.1117255,326.9030524,863.9881067,1121.569389,241
Pt-320,TRUE,733.8337072,748.2748964,338.0467796,818.9683723,1070.355997,238
Pt-321,TRUE,796.0065043,703.6341766,336.5332948,891.5875725,1021.901751,257
Pt-322,TRUE,849.6883964,671.302977,375.8383136,935.910077,982.965182,327
Pt-323,TRUE,845.2956685,696.4106577,389.5518291,923.084943,1014.616446,341
Pt-324,TRUE,820.7815477,728.3139324,408.8018097,888.933816,1054.43321,356
Pt-325,TRUE,845.8867284,742.7145241,414.7596773,913.73445,1067.730324,375
Pt-326,TRUE,622.1373582,623.1575944,261.9952681,709.130694,914.022357,112
Pt-327,TRUE,617.9701121,681.244026,283.8135886,699.1861337,986.623888,150
Pt-328,TRUE,591.9662464,669.0326822,284.4281831,672.7885985,978.242189,156
Pt-329,TRUE,685.1223363,614.5372232,183.1361455,810.299827,894.8186,26
Pt-330,TRUE,722.0231444,609.7323688,242.1810582,837.8267141,895.332228,104
